ShortName,CompanyName,ISINCode,ExchangeCode
HIKCHE,HIKAL LIMITED,INE475B01022,HIKAL
HIKLAS,HI KLASS TRADING AND INVES LTD,INE302R01024,HIKLASS
HILLTD,BIRLANU LIMITED,INE557A01011,BIRLANU
HILMET,HILTON METAL FORGING LIMITED,INE788H01017,HILTON
HILRE1,HILTON METAL FORG LTD-RE,INE788H20017,HILTON-RE
HILRUB,HILTON RUBBER,,
HILSOF,HILLTONE SOFTWARE AND GAS LTD,INE168C01013,HILLTONE
HIMAUT,HIMATSINGKA AUTO ENT,INE642E01013,HIMATAUT
HIMCHE,HIMADRI SPECIALITY CHEM LTD,INE019C01026,HSCL
HIMFIB,RUDRA ECOVATION LIMITED,INE723D01021,RUDRAECO
HIMFIN,HIMGIRI FINCAP LTD.,,
HIMFOO,HIMGIRI FOODS,,
HIMFUT,HFCL LIMITED,INE548A01028,HFCL
HIMGRA,HG INDUSTRIES LIMITED,INE464C01024,HGIND
HIMINT,HIMALAYA FOOD INTERNTIONAL LTD,INE552B01010,HFIL
HIMMOT,HIMATSINGKA MOTOR WORKS LTD.,,
HIMOFS,HINDUSTAN MEDIA VENTURES OFS,INE000000061,HMVL
HIMRE1,HIMALAYA FOOD INTERN LTD RE,INE552B20010,HFIL-RE
HIMSEI,HIMATSINGKA SEIDE LTD,INE049A01027,HIMATSEIDE
HINA,HIND. AGRIGENETICS,INE092301014,HINDUST
HINADH,HINDUSTAN ADHESIVES LTD,INE074C01013,HINDADH
HINAER,HINDUSTAN AERONAUTICS LIMITED,INE066F01020,HAL
HINALU,HIND ALUMINIUM INDUSTRIES LTD,INE227B01019,HINDALUMI
HINBIO,HINDUSTAN BIO SCIENCES LIMITED,INE597C01021,HINDBIO
HINBRE,HINDUSTAN BREWERIES,,
HINC,Azure Exim Services Limited,INE837F01016,AZUREEXIM
HINCIB,CIBA INDIA LIMITED,INE908A01016,
HINCOM,HINDUSTAN COMPOSITES LTD,INE310C01029,HINDCOMPOS
HINCON,HINDUSTAN CONSTRUCTION CO LTD,INE549A01026,HCC
HINCOP,HINDUSTAN COPPER LIMITED,INE531E01026,HINDCOPPER
HINDAL,HINDALCO INDUSTRIES LIMITED,INE038A01020,HINDALCO
HINDCO,HIND COMMERCE LIMITED,INE691J01019,HCLTD
HINDEV,MALANPUR STEEL,INE550A01024,
HINDOR,HINDUSTAN DORR-OLIVER LIMITED,INE551A01022,HINDDORROL
HINEVE,ALGOQUANT FINTECH LIMITED,INE598D01027,AQFINTECH
HINF,HINDUSTAN APPLIANCES LTD,,
HINFLU,HINDUSTAN FLUROCARBONS LTD,INE806J01013,HINFLUR
HINFOO,HINDUSTAN FOODS,INE254N01026,HNDFDS
HINFOU,HINDUJA FOUNDRIES LIMITED,INE291F01016,HINDUJAFO
HINHAR,HINDUSTAN HARDY LIMITED,INE724D01011,HINDHARD
HINHOU,HINDUSTAN HOUSING CO. LTD.,INE083O01019,ZHINDHSG
HINI,HINDPRAKASH INDUSTRIES LIMITED,INE05X901010,HPIL
HININ,HINAFIL INDIA,INE120F01025,HINAFIL
HININD,HIND INDUSTRIES LTD,INE675B01019,HINDIND
HININK,MICRO INKS LIMITED,INE056A01014,
HINLC,HIND LEVER CHEMICALS LTD,INE336A01010,
HINLEV,HINDUSTAN UNILEVER LIMITED,INE030A01027,HINDUNILVR
HINMED,HINDUSTAN MEDIA VENTURES LIMIT,INE871K01015,HMVL
HINMIL,HINDOOSTAN MILLS LTD,INE832D01020,HINDMILL
HINMOT,HINDUSTAN MOTORS LIMITED,INE253A01025,HINDMOTORS
HINN11,9.5% Hinduja Ley. Fin Nov 29,INE146O08266,950HLFL29
HINN12,9.4% Hinduja Ley. Fin Jan 31,INE146O08241,940HLFL31
HINN13,9.45% Hinduja Ley. Fin Aug 33,INE146O08233,945HLFL33
HINNAT,HINDUSTHAN NATIONAL GLASS & IN,INE952A01022,HINDNATGLS
HINND3,9.75% Hinduja Ley. Fin. Aug 26,INE146O08167,975HLFL26
HINND6,9.2% HINDUJA LEY. FIN. SEP 24,INE146O08118,92HLFL24
HINOFS,HINDUSTAN COPPER LIMITED OFS,INE000000006,HINDCOPPER
HINOIL,HINDUSTAN OIL EXPLORATION CO,INE345A01011,HINDOILEXP
HINORG,HINDUSTAN ORGANIC CHEMICALS LT,INE048A01011,HOCL
HINPET,HINDUSTAN PETROLEUM CORP,INE094A01015,HINDPETRO
HINPOW,HINDUSTAN POWERPLUS LTD,INE554A01018,
HINPPS,HINDALCO PARTLY PAID SHARES,IN9038A01028,
HINRAM,DHENU BUILDCON INFRA LIMITED,INE758D01027,DHENUBUILD
HINRE1,HINDUSTAN CONST COMPANY LTD RE,INE549A20018,HCC-RE
HINREC,HIND RECTIFIERS LTD,INE835D01023,HIRECT
HINSAF,VIAAN INDUSTRIES LIMITED,INE324N01027,VIAANINDUS
HINSEC,HIND SECURITIES  AND CREDITS L,INE727Q01016,HINDSECR
HINSPI,HINDOOSTAN SPG & WEA MILL,INE066D01017,HINDSPG
HINSYN,HIND SYNTEX LTD,INE155B01012,HINDSYNTEX
HINTIN,HINDUSTAN TIN WORKS LTD,INE428D01019,HINDTIN
HINTRA,HINDUSTAN TRANS. PRO,,
HINUDY,HINDUSTHAN UDYOG LTD,INE582K01018,ZHINUDYP
HINURB,HINDUSTHAN URBAN INFRA LTD,INE799B01017,HUIL
HINVEN,NDL VENTURES LIMITED,INE353A01023,NDLVENTURE
HINWIR,HINDUSTAN WIRES,INE075C01010,HINDWRS
HINZIN,HINDUSTAN ZINC LTD,INE267A01025,HINDZINC
HIPOLI,HIPOLIN LTD,INE963A01011,HIPOLIN
HIRAUT,HIRA AUTOMOBILES LTD,INE258Z01013,HIRAUTO
HIRFER,HIRA FERRO ALLOYS LIMITED,INE573I01011,HIRAFERRO
HIRND1,19% HIREN WAHEN NOV 25,INE0S1Q07019,19HWBPL25
HIRORG,HIRAN ORGACHEM LTD,INE546E01016,HIRAN
HISMET,HISAR METAL INDUSTRIES LTD,INE598C01011,HISARMETAL
HISSPI,HISAR SPINNING MILLS LTD,INE689E01014,HISARSP
HITCHI,HITKARI CHINA,INE839D01017,HITKARICH
HITDRI,HITEC DRILLING SERVICE(I),INE555A01015,
HITDRU,HI-TECH DRUGS,,
HITGEA,THE HI-TECH GEARS LTD,INE127B01011,HITECHGEAR
HITHOM,JOHNSON CONTROLS HITACHI AIR I,INE782A01015,JCHAC
HITIN,HITKARI INDUSTRIES,INE553B01018,HITKARIIN
HITJEW,HITECHI JEWELLERY IND LTD,INE143B01018,HITECHIJEW
HITKIT,HIT KIT GLOBAL SOLUTIONS LTD,INE309B01023,HITKITGLO
HITPIP,HI-TECH PIPES LIMITED,INE106T01025,HITECH
HITPLA,HITECH CORPORATION LIMITED,INE120D01012,HITECHCORP
HITPRE,HITTCO TOOLS LTD,INE863C01019,HITTCO
HITTEX,HITESH TEXTILE MILLS,,
HITWIN,GUJARAT WINDING SYSTEMS LTD,INE173V01013,GUJWIND
HIZOFS,HINDUSTAN ZINC LTD OFS,INE000000219,HINDZINC
HKGRE1,HKG LTD RIGHTS ENTITLEMENTS,INE904R20019,URSUGAR-RE
HKTRA,WAAREE TECHNOLOGIES LIMITED,INE725P01012,WAAREE
HMAAGR,HMA AGRO INDUSTRIES LIMITED,INE0ECP01024,HMAAGRO
HMEMEC,H M ELECTRO MECH LIMITED,INE0DZD01015,HMEML
HMT,HMT LIMITED,INE262A01018,HMT
HOGIND,HOGANAS INDIA LTD.,INE132A01013,
HOMFIR,HOME FIRST FINANCE COMPANY IND,INE481N01025,HOMEFIRST
HONAUT,HONEYWELL AUTOMATION INDIA LTD,INE671A01010,HONAUT
HONCON,HONASA CONSUMER LTD,INE0J5401028,HONASA
HONOFS,HONEYWELL AUTOMATION I LTD OFS,INE000000008,HONEYWELL
HOTGLA,HOTLINE GLASS LTD,INE676B01017,HOTLINGLAS
HOTLEE,HLV LIMITED,INE102A01024,HLVLTD
HOTRUG,UNIVA FOODS LIMITED,INE275F01019,UNIVAFOODS
HOTSIL,HSINDIA LTD,INE731B01010,HOTLSILV
HOTTEL,HOTLINE TELETUBE & C,INE677B01015,HOTLINET
HOVSER,HOV SERVICES LIMITED,INE596H01014,HOVS
HOWHOT,HOWARD HOTELS LIMITED,INE931B01016,HOWARHO
HPADHE,HP ADHESIVES LIMITED,INE0GSL01024,HPAL
HPCBIO,HPC BIOSCIENCES LIMITED,INE507O01025,HPCBL
HPCOTT,HP COTTON TEXTILE MILLS LTD,INE950C01014,HPCOTTON
HPLELE,HPL ELECTRIC & POWER LIMITED,INE495S01016,HPL
HRBFLO,HRB FLORICULTURE,INE284D01016,HRBFLOR
HSILIM,AGI GREENPAC LIMITED,INE415A01038,AGI
HTMED,HT MEDIA LIMITED,INE501G01024,HTMEDIA
HTMGLO,HINDUJA GLOBAL SOLUTIONS LIMIT,INE170I01016,HGS
HUBLIM,HUBTOWN LIMITED,INE703H01016,HUBTOWN
HUDCO,HOUSING URBAN DEV CO LTD HUDCO,INE031A01017,HUDCO
HUDN10,8.39% HUDCO Limited Oct 23,INE031A07931,839HUDCO23
HUDN11,8.76% HUDCO Limited Oct 28,INE031A07949,876HUDCO28
HUDN12,8.74% HUDCO Limited Oct 33,INE031A07956,874HUDCO33
HUDN13,8.51% HUDCO Limited Jan 24,INE031A07964,851HUDCO24
HUDN14,8.58% HUDCO Limited Jan 29,INE031A07972,858HUDCO29
HUDN15,8.76% HUDCO Limited Jan 34,INE031A07980,876HUDCO34
HUDN16,8.76% HUDCO Limited Jan 24,INE031A07998,876HUDCO24
HUDN17,8.83% HUDCO Limited Jan 29,INE031A07AA4,883HUDCO29
HUDN18,9.01% HUDCO Limited Jan 34,INE031A07AB2,901HUDCO34
HUDN19,8.29% HUDCO Limited Mar 24,INE031A07AC0,829HUDCO24
HUDN20,8.73% HUDCO Limited Mar 29,INE031A07AD8,873HUDCO29
HUDN21,8.71% HUDCO Limited Mar 34,INE031A07AE6,871HUDCO34
HUDN22,8.54% HUDCO Limited Mar 24,INE031A07AF3,854HUDCO24
HUDN23,8.98% HUDCO Limited Mar 29,INE031A07AG1,898HUDCO29
HUDN24,8.96% HUDCO Limited Mar 34,INE031A07AH9,896HUDCO34
HUDN26,7.02% HUDCO Limited Feb 26,INE031A07AL1,702HUDCO26
HUDN27,7.39% HUDCO Limited Feb 31,INE031A07AM9,739HUDC31
HUDN28,7.27% HUDCO Limited Feb 26,INE031A07AN7,727HUDCO26
HUDN29,7.64% HUDCO Limited Feb 31,INE031A07AO5,764HUDCO31
HUDN30,7.04% HUDCO Limited Mar 26,INE031A07AQ0,704HUDCO26
HUDN31,7.39% HUDCO Limited Mar 31,INE031A07AR8,739HUDCO31
HUDN32,7.29% HUDCO Limited Mar 26,INE031A07AS6,729HUDCO26
HUDN33,7.69% HUDCO Limited Mar 31,INE031A07AT4,769HUDCO31
HUDND1,HUDCO 8.10% LOA 05MR22,INE031A07832,HUDCO050322
HUDND2,8.2% HUDCO Limited Mar 27,INE031A07840,82HUDCO27
HUDND3,7.34% HUDCO Limited Feb 23,INE031A07857,734HUDCO23
HUDND4,7.51% HUDCO Limited Feb 28,INE031A07865,751HUDCO28
HUDND5,7.03% HUDCO Limited Mar 23,INE031A07873,703HUDCO23
HUDND6,7.19% HUDCO Limited Mar 28,INE031A07881,719HUDCO28
HUDND7,8.14% HUDCO Limited Oct 23,INE031A07907,814HUDCO23
HUDND8,8.51% HUDCO Limited Oct 28,INE031A07915,851HUDCO28
HUDND9,8.49% HUDCO Limited Oct 33,INE031A07923,849HUDCO33
HUDOFS,HOUSING AND URBAN DEV CORP OFS,INE000000177,HUDCO
HUGOFS,TATA TELESERVICES MAH LTD OFS,INE000000028,TTML
HUGSOF,FLEXTRONICS SOFTWARE SYSTEMS,INE801A01021,
HUHPPL,HUHTAMAKI INDIA LTD,INE275B01026,HUHTAMAKI
HUMBIR,HUMMING BIRD EDUCATION LIMITED,INE02PC01027,HBEL
HYDEQU,HYDROFLEX EQUIPMENTS,,
HYDOFS,HYDRO S & S INDUSTRIES LTD OFS,INE000000089,HYDOFS
HYDSS,KINGFA SCIENCE & TECH (I) LTD,INE473D01015,KINGFA
HYPTEC,HYPERSOFT TECHNOLOGIES LIMITED,INE039D01014,HYPERSOFT
HYTSYN,HYTONE TEXSTYLES LTD,INE926D01012,HYTONE
HYUMOT,HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,HYUNDAI
IBCN10,Sammaan Finserve Limited,INE244L07150,931SFIL26A
IBCN11,8.84% Indiabulls Comm. Sep 28,INE244L07168,96SFIL24A
IBCN12,9.1% Indiabulls Comm. Sep 28,INE244L07176,97SFIL26A
IBCN13,9.2% Indiabulls Comm. Sep 28,INE244L07184,92SFIL28
IBCND1,INDIABULLS CCL S1 C1&2 25SP20,INE244L07051,ICCL25SEP18
IBCND2,INDIABULLS CCL S1 C3&4 25SP20,INE244L07069,ICC25SEP18A
IBCND3,INDIABULLS CCL S2 C1&2 25SP21,INE244L07077,ICC25SEP18B
IBCND4,INDIABULLS CCL S2 C3&4 25SP21,INE244L07085,ICC25SEP18C
IBCND5,INDIABULLS CCL S3 8.8 25SP21,INE244L07093,880ICCL21
IBCND6,INDIABULLS CCL S3 8.9 25SP21,INE244L07101,890ICCL21
IBCND7,8.66% Indiabulls Comm. Sep 23,INE244L07127,866ICCL23
IBCND8,8.9% Indiabulls Comm. Sep 23,INE244L07135,890ICCL23
IBCND9,9% Indiabulls Comm. Sep 23,INE244L07143,9ICCL23
IBH100,9.48%INDIABULLS HSG FIN MAY27,INE148I07TL6,948IHFL27A
IBH101,0% INDIABULLS HSG FIN MAY27,INE148I07TM4,IHF310524A
IBH102,10.15%INDIABULLS HSGFIN MAY29,INE148I07TR3,1015IHF29
IBH103,9.25%INDIABULLS HSG FIN MAY29,INE148I07TQ5,952IHFL29A
IBH104,9.71%INDIABULLS HSG FIN MAY29,INE148I07TG6,971IHFL29A
IBH105,10% INDIABULLS HSG FIN MAY31,INE148I07TO0,10IHFL31A
IBH106,10.5%INDIABULLS HSG FIN MAY31,INE148I07TK8,1050IHF31
IBH107,10.03%INDIABULLS HSGFIN MAY31,INE148I07TW3,1003IHF31
IBH108,10.75%INDIABULLS HSGFIN MAY34,INE148I07TP7,1075IHF34
IBH109,9.8% INDIABULLS HSG FIN MAY34,INE148I07TU7,98IHFL34
IBH110,10.25%INDIABULLS HSGFIN MAY34,INE148I07TN2,1025IHF34A
IBHN10,9% Indiabulls Housing Sep 26,INE148I07GL3,9SCL26BA
IBHN11,0% Indiabulls Housing Sep 26,INE148I07GN9,IBHFZC26
IBHN12,8.79% Indiabulls Hou. Sep 26,INE148I08231,879SCL26
IBHN13,9% Indiabulls Housing Sep 26,INE148I08249,9IBHFL26B
IBHN14,9.15% Sammaan Cap Sep 26,INE148I08256,915SCL26
IBHN15,0% Indiabulls Housing Sep 26,INE148I08272,IBHFZC26A
IBHN17,8.35% Indiabulls Hou. Jan 24,INE148I07KQ4,835IHFL24A
IBHN18,8.75% Indiabulls Hou. Jan 24,INE148I07KR2,875IHFL24
IBHN19,0% Indiabulls Housing Jan 24,INE148I07KS0,IHFL6JAN22
IBHN20,0% Indiabulls Housing Jan 24,INE148I07KT8,IHFL060122
IBHN21,8.05% Indiabulls Hou. Jan 24,INE148I07KU6,805IHFL24
IBHN22,8.42% Indiabulls Hou. Jan 24,INE148I07KV4,842IHFL24
IBHN23,8.5% Indiabulls Housing Jan 25,INE148I07KW2,850IHFL25
IBHN24,9% Indiabulls Housing Jan 25,INE148I07KX0,9IHFL25
IBHN25,0% Indiabulls Housing Jan 25,INE148I07KY8,IBHF25
IBHN26,8.2% Indiabulls Housing Jan 25,INE148I07KZ5,820IHFL25
IBHN27,8.66% Indiabulls Hou. Jan 25,INE148I07LA6,866IHFL25
IBHN28,8.75% Indiabulls Hou. Jan 27,INE148I07LB4,875IHFL27
IBHN29,9.25% Indiabulls Hou. Jan 27,INE148I07LC2,925IHFL27
IBHN30,8.43% Indiabulls Hou. Jan 27,INE148I07LD0,843IHFL27
IBHN31,8.89% Indiabulls Hou. Jan 27,INE148I07LE8,889IHFL27
IBHN32,8.35% Indiabulls Hou. Apr 24,INE148I07LG3,835IBFL24
IBHN33,8.75% Indiabulls Hou. Apr 24,INE148I07LH1,875IBHL24
IBHN34,0% Indiabulls Housing Apr 24,INE148I07LI9,IBHFZC24
IBHN35,0% Indiabulls Housing Apr 24,INE148I07LJ7,IBHFZC24A
IBHN36,8.05% Indiabulls Hou. Apr 24,INE148I07LK5,805IBHL24
IBHN37,8.42% Indiabulls Hou. Apr 24,INE148I07LL3,842IBHL24
IBHN38,8.5% Indiabulls Housing Apr 25,INE148I07LM1,850IBHL25
IBHN39,9% Indiabulls Housing Apr 25,INE148I07LN9,9IBHL25
IBHN40,0% Indiabulls Housing Apr 25,INE148I07LP4,IBHFZC25
IBHN41,8.2% Indiabulls Housing Apr 25,INE148I07LQ2,820IBHL25
IBHN42,8.66% Indiabulls Hou. Apr 25,INE148I07LR0,866IBHL25
IBHN43,8.75% Indiabulls Hou. Apr 27,INE148I07LS8,875IBHL27
IBHN44,9.25% Indiabulls Hou. Apr 27,INE148I07LT6,925IBHL27
IBHN45,8.43% Indiabulls Hou. Apr 27,INE148I07LU4,843IBHL27
IBHN46,8.89% Indiabulls Hou. Apr 27,INE148I07LV2,889IBHL27
IBHN47,8.65% Indiabulls Hou. Sep 24,INE148I07LX8,905IH24A
IBHN48,9.05% Indiabulls Hou. Sep 24,INE148I07LW0,905IHF24
IBHN49,0% Indiabulls Hou. Sep 24,INE148I07LY6,IHFL22A
IBHN50,0% Indiabulls Hou. Sep 24,INE148I07LZ3,833IHFL24
IBHN51,8.33% Indiabulls Hou. Sep 24,INE148I07MG1,87IHFL24
IBHN52,8.7% Indiabulls Hou. Sep 24,INE148I07MH9,88IHFL25
IBHN53,8.8% Indiabulls Hou. Sep 25,INE148I07MA4,93IHFL25
IBHN54,9.3% Indiabulls Hou. Sep 25,INE148I07MB2,847IHFL25
IBHN55,0% Indiabulls Hou. Sep 25,INE148I07MF3,894IHFL25
IBHN56,8.47% Indiabulls Hou. Sep 25,INE148I07MI7,905IHFL27
IBHN57,8.94% Indiabulls Hou. Sep 25,INE148I07MJ5,955IHFL27
IBHN58,9.05% Indiabulls Hou. Sep 27,INE148I07MD8,87IHFL27
IBHN59,9.55% Indiabulls Hou. Sep 27,INE148I07ME6,915IHFL27
IBHN60,8.7% Indiabulls Hou. Sep 27,INE148I07MK3,865IHF24B
IBHN61,9.15% Indiabulls Hou. Sep 27,INE148I07ML1,905IH24B
IBHN62,INDIABULLS HOUSING FIN 8.65,INE148I07MM9,865IHF24
IBHN63,INDIABULLS HOUSING FIN 9.05,INE148I07MN7,905IH24
IBHN64,INDIABULLS HOUSING FIN 03NV24,INE148I07MP2,IHFL22
IBHN65,INDIABULLS HOUSING FIN 03NV24,INE148I07MO5,IBHF24
IBHN66,INDIABULLS HOUSING FIN 8.33,INE148I07MW8,833IHF24
IBHN67,INDIABULLS HOUSING FIN 8.70,INE148I07MX6,87IHFL24A
IBHN68,INDIABULLS HOUSING FIN 8.80,INE148I07MQ0,88IHF25
IBHN69,INDIABULLS HOUSING FIN 9.30,INE148I07MR8,93IHF25
IBHN70,INDIABULLS HOUSING FIN 03NV25,INE148I07MT4,894IHFL25A
IBHN71,INDIABULLS HOUSING FIN 03NV25,INE148I07MS6,955IHFL27A
IBHN72,INDIABULLS HOUSING FIN 03NV25,INE148I07MY4,87IHFL27A
IBHN73,INDIABULLS HOUSING FIN 9.55,INE148I07MV0,915IHFL27A
IBHN74,INDIABULLS HOUSING FIN 8.70,INE148I07NA2,89IHFL24A
IBHN75,INDIABULLS HOUSING FIN 9.15,INE148I07MZ1,93IHFL24A
IBHN76,9.30 INDIABULLS FIN LTD JUN 26,INE148I08215,930IHFL26
IBHN77,INDIABULLS HOUSING FIN 8.90,INE148I07NE4,89IHFL24
IBHN78,INDIABULLS HOUSING FIN 9.30,INE148I07NC8,93IHFL24
IBHN79,INDIABULLS HOUSING FIN 8.57,INE148I07NR6,857IHFL24
IBHN80,INDIABULLS HOUSING FIN 8.94,INE148I07NQ8,894IHFL24
IBHN81,INDIABULLS HOUSING FIN 28DC24,INE148I07NK1,IBHF24A
IBHN82,INDIABULLS HOUSING FIN 9.05,INE148I07NI5,905IHFL25
IBHN83,INDIABULLS HOUSING FIN 9.55,INE148I07NH7,955IHFL25
IBHN84,INDIABULLS HOUSING FIN 8.70,INE148I07NP0,87IHFL25
IBHN85,INDIABULLS HOUSING FIN 9.16,INE148I07NM7,916IHFL25
IBHN86,INDIABULLS HOUSING FIN 28DC25,INE148I07NL9,98IHFL27
IBHN87,INDIABULLS HOUSING FIN 9.80,INE148I07NG9,894IHFL27
IBHN88,INDIABULLS HOUSING FIN 8.94,INE148I07NN5,939IHFL27
IBHN89,INDIABULLS HOUSING FIN 9.39,INE148I07ND6,965IHFL25C
IBHN91,9.25%INDIABULLS HSG FIN MAY26,INE148I07SZ8,925IHFL26C
IBHN92,9.65%INDIABULLS HSG FIN MAY26,INE148I07TE1,965IHFL26A
IBHN93,8.88%INDIABULLS HSG FIN MAY26,INE148I07TD3,888IHFL26A
IBHN94,9.25%INDIABULLS HSGFIN MAY 26,INE148I07TC5,925IHFL26D
IBHN95,0% INDIABULLS HSG FIN MAY26,INE148I07TB7,IHFL310524
IBHN96,0% INDIABULLS HSGFIN MAY26,INE148I07TA9,IHF310524
IBHN97,9.4% INDIABULLS HSG FIN MAY27,INE148I07TI2,94IHFL27
IBHN98,9.9% INDIABULLS HSG FIN MAY27,INE148I07TF8,99IHFL27
IBHN99,9.02%INDIABULLS HSG FIN MAY27,INE148I07TH4,902IHFL27A
IBHND1,INDIABULLS HFL SR1 8.55 26SP19,INE148I07FY8,855IBHFL19A
IBHND2,INDIABULLS HFL SR1 8.65 26SP19,INE148I07FZ5,865IBHFL19B
IBHND3,INDIABULLS HFL SR1 8.7 26SP19,INE148I07GA6,87IBHFL19C
IBHND4,INDIABULLS HFL SR2 26SP19,INE148I07GD0,0IBHFL2019
IBHND5,INDIABULLS HFL SR3 8.75 26SP21,INE148I07GE8,875IBHFL21A
IBHND6,INDIABULLS HFL SR3 8.9 26SP21,INE148I07GF5,89IBHFL21B
IBHND7,INDIABULLS HFL SR4 26SP21,INE148I07GH1,0IBHFL21
IBHND8,8.65% Indiabulls Hou. Sep 26,INE148I07GJ7,865IBHFL26
IBHND9,8.85% Indiabulls Hou. Sep 26,INE148I07GK5,885SCL26
IBP,IBP CO LTD,INE261A01010,
IBSECU,DHANI SERVICES LIMITED,INE274G01010,DHANI
IBVPP1,DHANI SERVICES LIMITED PP,IN9274G01034,DHANIPP
ICCOIL,ICCON OIL & SPECIALI,INE929A01012,ICCON
ICDS,ICDS LTD,INE613B01010,ICDSLTD
ICESOF,ICES SOFTWAR,INE171B01019,ICESOFT
ICFL12,11% ICL FINCORP LTD MAY 25,INE01CY077L6,11IFL25
ICFL13,11.5% ICL FINCORP LTD APRIL 26,INE01CY077T9,1150IFL26
ICFL14,12%  ICL FINCORP LTD APRIL 27,INE01CY077R3,12IFL27
ICFL15,12.5% ICL FINCORP LTD APRIL 29,INE01CY077P7,1250IFL29
ICFL16,0% ICL FINCORP LTD MAY 25,INE01CY077U7,IFL190424
ICFL17,0% ICL FINCORP LTD APRIL 26,INE01CY077O0,IFL19424
ICFL18,0% ICL FINCORP LTD APRIL 27,INE01CY077N2,IFL1942024
ICFL19,11.75% ICL FINCORP LTD APRIL26,INE01CY077S1,1175IFL26
ICFL20,12.25% ICL FINCORP LTD APRIL27,INE01CY077M4,1225IFL27
ICFL21,0% ICL FINCORP LTD DEC 29,INE01CY077Q5,IFL19424A
ICFL23,11% ICL FINCORP LTD JAN 26,INE01CY078Q3,11ICLFL26
ICFL24,11.5% ICL FINCORP LTD DEC 26,INE01CY078O8,1150ICLF26
ICFL25,12% ICL FINCORP LTD DEC 27,INE01CY078P5,12ICLFL27B
ICFL26,12.5% ICL FINCORP LTD DEC 29,INE01CY078R1,1250ICLF29
ICFL27,0% ICL FINCORP LTD JAN 26,INE01CY078N0,ICLFL21224
ICFL28,0% ICL FINCORP LTD DEC 26,INE01CY078S9,ICLF21224A
ICFL29,0% ICL FINCORP LTD DEC 27,INE01CY078T7,ICLF021224
ICFL30,11.75% ICL FINCORP LTD DEC 26,INE01CY078U5,1175ICLF26
ICFL31,12.25% ICL FINCORP LTD DEC 27,INE01CY078V3,1225ICLF27
ICFL32,0% ICL FINCORP LTD AUG 30,INE01CY078J8,ICLF21224
ICFL34,11% ICL FINCORP LTD JAN 26,INE01CY078X9,11ICLFL26A
ICFL35,11.5% ICL FINCORP LTD JAN 27,INE01CY078Z4,1150ICLF27
ICFL36,12% ICL FINCORP LTD JAN 28,INE01CY079A5,12ICLFL28
ICFL37,12.5% ICL FINCORP LTD JAN 30,INE01CY079B3,1250ICLF30
ICFL38,0% ICL FINCORP LTD JAN 26,INE01CY079E7,ICLFL27125
ICFL39,0 ICL FINCORP LTD JAN 27,INE01CY079C1,ICLF27125
ICFL40,0% ICL FINCORP LTD JAN 28,INE01CY079D9,ICLF27125A
ICFL41,11.75% ICL FINCORP LTD JAN 27,INE01CY079F4,1175ICLF27
ICFL42,12.25% ICL FINCORP LTD JAN 28,INE01CY078Y7,1225ICLF28
ICFL43,0% ICL FINCORP LTD JAN 30,INE01CY078W1,ICLF27125B
ICFL44,11% ICL FINCORP LTD JUN 26,INE01CY079N8,11ICLFL26B
ICFL45,11.5% ICL FINCORP LTD MAY 27,INE01CY079U3,1150ICL27C
ICFL46,12% ICL FINCORP LTD MAY 28,INE01CY079T5,12ICLFL28D
ICFL47,12.5% ICL FINCORP LTD MAY 30,INE01CY079S7,1250ICL30E
ICFL48,0% ICL FINCORP LTD JUN 26,INE01CY079R9,ICLFL16525
ICFL49,0% ICL FINCORP LTD MAY 27,INE01CY079Q1,ICLF16525
ICFL50,0% ICL FINCORP LTD MAY 28,INE01CY079O6,ICLF16525A
ICFL51,11.75% ICL FINCORP LTD MAY 27,INE01CY079P3,1175ICL27F
ICFL52,12.25% ICL FINCORP LTD MAY 28,INE01CY079V1,1225ICL28G
ICFL53,0% ICL FINCORP LTD JAN 31,INE01CY079K4,ICLF160525
ICFN10,DHANI LOANS 10.27 27JU21,INE614X07134,1027DLSL21
ICFN11,DHANI LOANS SRIII 27JU21,INE614X07142,DLSL27JU19
ICFN12,DHANI LOANS 9.95 27JU22,INE614X07159,995DLSL22
ICFN13,DHANI LOANS 10.41 27JU22,INE614X07167,1041DLSL22
ICFN14,DHANI LOANS 27JU22,INE614X07175,DLSL27JU19A
ICFN15,10.13% Dhani Loans Serv Jun 24,INE614X07183,1013DLSL24
ICFN16,10.61% Dhani Loans Serv Jun 24,INE614X07191,1061DLSL24
ICFN17,0% Dhani Loans Serv Jun 24,INE614X07209,DLSLNIFT24
ICFN18,DHANI LOANS SRI I IV 10OT20,INE614X07217,0DLSL20
ICFN19,DHANI LOANS SRII 06SP21,INE614X07225,1012DLSL21
ICFN20,DHANI LOANS SRIII 06SP21,INE614X07233,0DLSL21B
ICFN21,DHANI LOANS SRIV 9.81 6SP22,INE614X07241,981DLSL22
ICFN22,DHANI LOANS SRV 10.27 6SP22,INE614X07258,1027DLSL22
ICFN23,DHANI LOANS SRVI 06SP22,INE614X07266,0DLSL22A
ICFN24,10.04% Dhani Loans Serv Sep 24,INE614X07274,1004DLSL24
ICFN25,10.52% Dhani Loans Serv Sep 24,INE614X07282,1052DLSL24
ICFN26,0% Dhani Loans Serv Sep 24,INE614X07290,DLSLZC24
ICFN27,0% Dhani Loans Serv Feb 23,INE614X07324,DLSL020222
